time,mon_in,mon_out,tue_in,tue_out,wed_in,wed_out,thu_in,thu_out,fri_in,fri_out,sat_in,sat_out,sun_in,sun_out,week_num
00:00,0,0,6,2,4,5,26,8,21,9,14,13,5,12,1
01:00,0,0,0,6,6,3,12,6,18,0,9,16,19,25,1
02:00,0,0,4,2,5,2,23,11,7,1,13,6,11,3,1
03:00,0,0,4,2,5,5,8,7,24,6,4,4,13,6,1
04:00,0,0,6,7,3,0,7,3,6,0,2,1,3,1,1
05:00,0,0,9,7,5,4,4,9,4,0,14,15,3,3,1
06:00,0,0,8,3,0,6,12,23,14,20,17,11,15,14,1
07:00,0,0,3,4,8,4,37,45,11,20,8,8,3,3,1
08:00,0,0,50,32,138,190,732,836,288,315,135,143,91,75,1
09:00,0,0,78,65,262,345,937,1269,480,613,333,331,279,256,1
10:00,0,0,195,108,352,405,939,1127,913,1034,901,887,496,459,1
11:00,0,0,346,254,553,530,1038,1027,1018,975,1050,1014,939,904,1
12:00,0,0,777,610,968,980,1826,1919,1841,2095,1600,1522,1309,1245,1
13:00,0,0,912,912,1679,1398,2863,2529,2576,2534,2251,2180,2243,2032,1
14:00,0,0,826,827,1161,1084,2118,1857,1997,1745,2662,2431,2064,2079,1
15:00,0,0,804,933,1184,1096,1466,1386,1933,1787,2111,2147,1588,1675,1
16:00,0,0,308,572,716,806,100,82,281,292,188,197,218,223,1
17:00,0,0,17,20,5,9,23,17,16,15,16,19,11,11,1
18:00,0,0,7,6,8,11,35,26,15,8,17,13,15,16,1
19:00,0,0,7,9,10,10,18,15,31,34,20,24,25,43,1
20:00,0,0,15,7,21,21,47,24,30,28,10,17,16,17,1
21:00,0,0,17,8,8,8,25,16,17,18,17,20,9,15,1
22:00,0,0,7,6,14,8,18,21,8,14,17,16,8,6,1
23:00,0,0,14,4,28,6,8,4,34,18,7,10,5,12,1
00:00,4,7,40,14,18,6,25,7,20,10,13,11,4,7,2
01:00,21,13,17,13,10,8,9,7,19,0,8,15,11,19,2
02:00,15,6,19,9,5,5,22,11,9,2,9,6,6,3,2
03:00,4,3,14,9,5,6,9,7,24,10,4,4,12,4,2
04:00,1,1,6,6,5,5,8,3,8,2,2,1,2,0,2
05:00,2,5,11,6,3,4,5,10,5,0,14,12,3,3,2
06:00,9,8,17,13,7,10,11,20,14,23,14,10,14,9,2
07:00,14,14,8,15,9,10,38,50,14,27,7,9,3,3,2
08:00,108,138,278,390,109,142,682,823,385,437,135,154,75,58,2
09:00,531,525,536,589,467,597,889,1273,543,742,289,291,248,212,2
10:00,796,794,733,775,791,992,876,1118,947,1143,824,818,438,395,2
11:00,1226,1195,1099,1080,921,938,979,1026,1061,1036,1048,1035,753,705,2
12:00,1729,1778,1629,1597,1545,1651,1705,1899,1939,2273,1501,1486,1123,1073,2
13:00,2116,2054,2477,2309,2166,2027,2689,2499,2771,2769,2054,2074,1812,1559,2
14:00,1846,1812,1675,1751,1880,1830,2003,1844,2141,1922,2480,2325,1698,1663,2
15:00,1288,1342,1846,1865,1665,1682,1398,1362,1926,1865,2011,2075,1187,1295,2
16:00,373,458,257,471,397,488,107,91,322,345,213,234,148,148,2
17:00,17,14,17,17,16,14,23,16,18,17,16,16,10,10,2
18:00,76,38,8,13,17,19,31,26,16,10,16,13,11,12,2
19:00,15,15,15,20,12,10,16,16,36,38,18,23,22,31,2
20:00,14,14,29,15,19,24,45,24,33,30,10,17,12,12,2
21:00,13,15,40,20,17,12,23,15,18,16,14,17,10,13,2
22:00,11,7,10,11,20,16,17,19,10,13,12,12,6,4,2
23:00,11,8,10,4,25,14,9,5,30,17,7,9,4,10,2
00:00,4,8,40,15,10,5,26,7,14,8,1,7,8,10,3
01:00,25,16,15,15,9,6,11,7,13,1,7,3,7,2,3
02:00,13,3,20,10,4,5,22,10,5,1,7,8,9,3,3
03:00,4,3,13,13,4,6,9,7,16,5,7,2,1,0,3
04:00,0,0,8,8,3,2,8,2,5,1,0,0,1,1,3
05:00,2,6,20,8,3,4,4,9,2,0,9,0,2,2,3
06:00,7,8,22,15,4,9,10,21,9,15,16,7,15,9,3
07:00,13,13,10,15,10,9,35,46,8,16,7,5,3,6,3
08:00,69,99,255,321,172,215,709,836,249,281,89,103,34,33,3
09:00,536,478,469,472,582,713,927,1297,367,501,254,215,123,129,3
10:00,856,804,714,668,937,1171,927,1153,665,801,333,374,188,272,3
11:00,1306,1266,1131,1015,1134,1130,1033,1057,749,733,554,596,349,295,3
12:00,1808,1843,1791,1633,1711,1796,1791,1952,1361,1596,840,851,598,581,3
13:00,2162,2117,2510,2339,2370,2291,2820,2567,1935,1950,1073,1089,758,713,3
14:00,2035,2013,1843,1887,2095,1984,2090,1887,1494,1352,1545,1206,818,819,3
15:00,1414,1469,1976,2093,1874,1913,1456,1399,1366,1320,1419,1319,901,848,3
16:00,407,512,423,760,622,774,101,85,214,228,1128,1125,205,206,3
17:00,17,15,27,28,14,18,23,17,14,11,70,161,63,70,3
18:00,99,51,10,15,17,18,34,27,11,6,60,80,55,53,3
19:00,17,16,17,23,16,16,17,16,27,29,76,65,34,49,3
20:00,14,13,35,21,26,29,46,23,23,21,8,8,3,14,3
21:00,13,17,47,21,22,10,23,15,14,12,11,10,7,9,3
22:00,11,5,11,13,25,20,18,19,8,10,11,10,1,4,3
23:00,7,4,16,4,31,10,9,3,21,14,1,0,3,7,3
00:00,3,4,30,10,9,4,20,7,14,7,9,11,3,5,4
01:00,17,9,11,11,6,4,8,6,13,0,8,13,8,9,4
02:00,10,3,15,7,3,3,17,9,6,0,10,7,5,2,4
03:00,3,2,10,8,4,4,7,6,18,6,5,3,5,2,4
04:00,0,0,6,7,3,1,6,2,5,0,1,1,1,0,4
05:00,2,4,13,7,3,3,3,8,3,0,13,10,1,1,4
06:00,7,6,15,10,3,6,8,19,11,17,17,10,9,6,4
07:00,10,9,6,11,7,5,30,41,9,19,8,8,2,2,4
08:00,57,86,196,260,108,139,574,735,262,302,127,148,42,33,4
09:00,347,358,365,394,339,421,744,1131,396,542,308,309,136,119,4
10:00,544,564,551,541,537,651,740,1001,719,869,735,776,235,226,4
11:00,861,869,863,816,675,660,824,916,806,801,941,982,426,382,4
12:00,1217,1279,1401,1329,1097,1130,1437,1700,1464,1741,1398,1433,632,583,4
13:00,1545,1540,1974,1925,1619,1460,2262,2238,2074,2117,1912,1989,1004,862,4
14:00,1382,1439,1449,1542,1334,1250,1678,1647,1605,1464,2368,2221,955,915,4
15:00,1085,1153,1545,1687,1228,1197,1167,1222,1489,1452,1956,2054,762,764,4
16:00,386,506,324,614,453,530,83,75,232,252,506,541,117,114,4
17:00,13,12,20,22,9,11,18,14,14,12,34,67,17,18,4
18:00,100,49,7,11,11,12,26,23,12,7,30,35,16,16,4
19:00,13,11,13,18,10,9,14,13,27,29,37,39,17,24,4
20:00,11,10,25,15,17,18,37,20,25,22,10,15,6,8,4
21:00,9,15,34,17,12,7,18,13,14,13,14,17,6,8,4
22:00,7,3,8,9,15,11,15,17,6,11,13,14,3,2,4
23:00,8,6,13,3,22,8,8,3,23,15,5,8,3,5,4
00:00,3,5,38,13,13,5,22,6,17,8,9,11,-1,2,5
01:00,19,12,14,13,9,5,8,6,16,0,9,12,4,1,5
02:00,12,4,17,8,4,4,20,9,6,1,10,8,3,2,5
03:00,3,2,12,10,4,5,8,6,20,7,6,3,1,0,5
04:00,0,1,6,6,3,2,7,2,6,1,1,0,1,5,5
05:00,2,4,14,6,3,3,4,8,3,0,14,8,1,0,5
06:00,7,6,19,13,4,9,9,19,11,18,18,11,5,1,5
07:00,11,10,7,14,9,7,34,42,10,21,8,8,2,1,5
08:00,72,99,251,336,136,171,652,740,318,358,142,167,76,55,5
09:00,438,418,473,503,489,601,849,1144,464,627,345,335,118,88,5
10:00,679,662,689,686,797,975,842,1012,829,988,769,811,166,238,5
11:00,1051,1019,1066,1006,962,947,939,928,931,903,1035,1077,329,259,5
12:00,1474,1500,1661,1574,1540,1594,1636,1717,1696,1974,1523,1555,498,456,5
13:00,1809,1751,2401,2271,2181,2012,2578,2260,2414,2405,2052,2125,598,645,5
14:00,1631,1611,1712,1787,1878,1763,1914,1664,1865,1667,2605,2373,724,631,5
15:00,1177,1217,1850,1947,1687,1668,1334,1233,1702,1631,2194,2248,780,684,5
16:00,365,456,344,634,520,622,96,77,274,291,752,784,767,707,5
17:00,15,12,22,23,13,15,21,14,17,14,49,101,303,258,5
18:00,84,42,8,13,16,18,30,23,14,8,43,52,27,33,5
19:00,13,12,15,21,13,12,16,13,33,34,53,52,17,29,5
20:00,11,11,31,17,21,24,43,20,29,26,11,17,53,42,5
21:00,10,14,42,20,18,10,21,13,17,14,16,18,5,7,5
22:00,8,4,9,11,21,16,16,17,9,12,15,14,1,5,5
23:00,8,5,12,4,26,12,8,3,25,16,5,6,10,7,5
00:00,3,5,30,10,11,4,22,6,14,6,6,9,2,5,6
01:00,20,12,10,10,8,5,9,6,13,0,8,9,1,5,6
02:00,11,3,14,6,3,4,19,9,4,0,9,7,5,7,6
03:00,3,2,9,8,4,5,8,6,16,5,6,2,2,2,6
04:00,0,0,5,5,3,1,7,2,4,0,0,0,0,1,6
05:00,2,4,12,5,3,3,3,8,1,0,12,6,3,0,6
06:00,7,6,15,9,3,8,9,18,9,14,17,9,6,1,6
07:00,11,10,5,10,8,7,32,42,8,16,7,7,5,6,6
08:00,69,97,195,250,152,186,644,762,254,279,119,145,55,66,6
09:00,460,431,362,374,518,614,839,1178,377,496,302,299,90,67,6
10:00,724,698,543,517,834,990,835,1045,680,790,613,683,216,265,6
11:00,1120,1085,851,775,1017,969,931,957,764,724,844,926,396,329,6
12:00,1568,1591,1350,1241,1598,1602,1620,1773,1392,1580,1256,1340,596,517,6
13:00,1922,1861,1916,1787,2267,2043,2551,2333,1978,1926,1683,1817,662,608,6
14:00,1759,1743,1392,1426,1951,1771,1893,1716,1528,1334,2176,2025,795,742,6
15:00,1281,1321,1494,1566,1760,1693,1318,1272,1403,1310,1860,1962,614,680,6
16:00,404,508,303,549,586,683,93,79,222,230,796,855,573,515,6
17:00,16,14,20,20,14,15,20,15,14,11,51,115,138,141,6
18:00,99,49,7,11,16,18,30,24,12,7,44,58,21,68,6
19:00,15,13,13,17,15,13,15,14,27,27,55,55,39,60,6
20:00,13,11,26,14,24,25,42,21,24,21,9,14,1,2,6
21:00,11,15,35,16,19,10,20,13,14,12,13,16,1,3,6
22:00,9,4,7,10,22,15,16,17,7,9,13,13,1,1,6
23:00,7,5,10,3,28,10,8,3,22,13,3,4,7,2,6
00:00,3,4,32,11,11,4,22,6,19,11,8,9,2,6,7
01:00,16,11,11,11,7,4,8,6,4,6,8,10,7,8,7
02:00,10,3,15,7,2,2,18,9,7,2,8,6,6,5,7
03:00,2,1,10,8,3,3,7,6,11,8,4,1,3,1,7
04:00,0,0,5,6,2,0,6,2,3,3,0,0,0,3,7
05:00,1,3,13,6,2,2,3,8,3,3,12,7,1,0,7
06:00,6,5,16,10,2,6,8,18,0,8,16,9,9,3,7
07:00,9,8,6,11,7,5,33,41,194,150,6,6,4,5,7
08:00,61,91,220,290,127,159,642,741,551,494,124,143,93,86,7
09:00,383,390,411,435,433,528,835,1145,404,467,307,295,187,155,7
10:00,599,622,610,597,698,845,830,1014,327,395,682,710,337,414,7
11:00,933,961,952,889,854,831,926,928,603,607,909,935,629,550,7
12:00,1312,1414,1512,1421,1365,1398,1615,1723,929,1044,1347,1356,946,883,7
13:00,1625,1667,2157,2051,1955,1782,2542,2267,1486,1245,1822,1859,1241,1202,7
14:00,1470,1551,1560,1631,1664,1545,1887,1668,1048,1039,2306,2074,1356,1299,7
15:00,1092,1194,1675,1783,1507,1473,1314,1237,977,1020,1939,1963,1181,1209,7
16:00,356,476,333,617,502,593,93,77,1124,1171,662,683,798,759,7
17:00,13,12,21,22,12,13,20,14,682,678,43,89,251,237,7
18:00,87,45,8,12,14,16,29,23,65,63,38,46,35,67,7
19:00,13,12,14,18,12,11,16,13,47,46,47,46,40,64,7
20:00,11,10,28,15,20,22,42,20,31,49,10,15,33,29,7
21:00,10,14,38,17,16,9,20,13,11,6,14,16,7,11,7
22:00,8,3,8,10,19,14,16,17,14,4,13,12,2,4,7
23:00,7,5,11,3,25,10,9,3,14,9,4,5,10,7,7
00:00,2,4,34,11,11,4,21,6,11,8,20,7,5,6,8
01:00,17,11,11,11,8,4,7,6,0,2,10,7,8,4,8
02:00,10,2,15,7,3,3,17,8,5,4,4,5,4,5,8
03:00,1,0,10,8,3,4,6,5,10,5,6,1,4,3,8
04:00,0,0,5,5,2,1,5,1,10,6,7,0,8,2,8
05:00,0,2,13,5,2,2,2,7,4,4,4,2,5,3,8
06:00,5,4,16,10,3,7,7,16,5,8,13,12,9,11,8
07:00,9,8,6,11,8,6,30,38,108,116,45,48,44,56,8
08:00,64,91,232,301,140,179,597,701,538,560,103,112,41,43,8
09:00,408,395,434,451,487,607,777,1084,392,492,228,238,100,106,8
10:00,638,632,642,620,788,978,771,960,396,460,399,335,187,224,8
11:00,990,978,1000,919,959,957,861,879,485,535,564,548,309,312,8
12:00,1390,1440,1577,1460,1526,1602,1501,1631,914,1021,716,841,547,585,8
13:00,1710,1687,2258,2105,2169,2035,2364,2147,1274,1301,1004,964,649,615,8
14:00,1552,1568,1626,1668,1861,1771,1755,1580,857,830,1008,1036,727,674,8
15:00,1133,1193,1751,1825,1678,1685,1223,1171,976,850,1160,1114,585,593,8
16:00,360,461,342,621,545,662,87,73,859,983,1175,1176,766,806,8
17:00,14,12,22,22,14,15,19,14,553,674,874,768,505,513,8
18:00,87,44,8,13,15,18,27,22,48,51,35,47,11,35,8
19:00,13,12,15,19,13,13,14,13,68,52,61,55,21,31,8
20:00,11,10,30,16,21,25,39,19,27,51,3,4,2,4,8
21:00,10,14,40,17,17,10,19,13,9,3,3,5,1,5,8
22:00,8,3,9,10,20,15,15,16,15,8,5,6,8,4,8
23:00,7,5,11,3,26,10,8,3,12,15,10,5,1,6,8
00:00,8,8,4,2,14,5,29,8,8,8,11,11,15,12,9
01:00,6,2,0,6,9,5,11,8,7,5,10,3,5,11,9
02:00,10,6,9,3,2,4,25,11,9,6,6,2,6,2,9
03:00,3,1,11,5,3,5,9,6,9,2,2,4,0,2,9
04:00,2,1,1,0,2,0,8,1,4,3,3,2,6,5,9
05:00,2,2,4,6,2,2,2,9,9,3,11,2,0,3,9
06:00,0,5,8,14,2,9,11,23,7,10,12,12,8,5,9
07:00,233,166,253,186,9,8,43,55,205,170,71,76,37,39,9
08:00,637,613,614,585,179,239,874,1016,550,526,131,124,61,31,9
09:00,417,583,379,588,617,803,1138,1572,482,551,251,246,131,94,9
10:00,418,500,365,442,996,1291,1131,1393,409,519,434,444,272,306,9
11:00,436,435,472,555,1215,1266,1262,1275,562,643,650,691,365,303,9
12:00,738,708,705,709,1929,2115,2200,2368,846,1099,1021,1096,541,556,9
13:00,1254,1030,1089,1178,2746,2693,3465,3116,1465,1334,1295,1369,843,786,9
14:00,744,587,803,662,2353,2337,2572,2292,1160,1088,1669,1577,1184,950,9
15:00,342,279,685,590,2125,2230,1792,1699,984,897,1483,1279,915,920,9
16:00,742,719,741,728,702,891,127,106,1063,1063,1387,1384,928,999,9
17:00,898,883,532,562,17,20,27,20,1113,1234,1171,1486,776,837,9
18:00,60,89,29,59,20,24,40,32,203,238,143,141,202,203,9
19:00,33,44,36,46,17,17,21,19,71,47,57,52,30,36,9
20:00,12,12,18,13,28,34,58,28,31,43,5,8,11,8,9
21:00,9,10,2,3,22,13,27,19,5,2,3,6,10,3,9
22:00,17,6,6,8,25,20,21,22,27,4,9,2,2,5,9
23:00,18,5,10,4,33,14,12,4,9,8,9,15,7,2,9
